assessment_id,candidate_id,assessment_type,assessment_date,raw_score,standard_score,passed_flag
089c2cd5-7396-4980-bead-183c0902bb07,C01170,work_sample,2025-07-14,62.97,1.297,1
a8144a62-dc66-406d-b898-7fb9468cd32b,C01175,work_sample,2025-07-09,64.14,1.414,1
16b9fd50-c3bf-4878-8ff5-d14daee6a63e,C01176,work_sample,2025-04-26,49.4,-0.06,0
7b617ab2-f7bd-403d-bd81-3b4f4e6046d4,C01179,work_sample,2025-07-20,52.89,0.289,0
e5b20e2e-7e00-40ed-8313-427e8c917621,C01182,work_sample,2025-04-15,56.21,0.621,1
a982dcc9-b8a3-46ce-8b18-3542c1790577,C01183,work_sample,2025-08-27,50.04,0.004,0
8eb85c5c-4793-462c-bcb8-a2bcddedec2a,C01189,work_sample,2025-02-05,69.85,1.985,1
9d48599c-39c5-49fe-8120-2dde08221895,C01190,work_sample,2025-07-11,43.27,-0.673,0
b3bf0b15-ca29-4ef2-b3e1-7d3fec689189,C01196,work_sample,2025-02-12,69.85,1.985,1
d790d329-da05-4acf-a0b1-cb149b748037,C01197,work_sample,2025-06-05,44.46,-0.554,0
79c9956c-f846-409d-92d3-fc94dfc7d504,C01204,work_sample,2026-01-07,38.59,-1.141,0
9fd06697-c53b-46db-a105-0808cc60e87b,C01206,work_sample,2026-01-03,56.3,0.63,1
2cdc0d5f-f1b5-493e-935d-ec42793e5036,C01209,work_sample,2025-11-12,57.11,0.711,1
e433195c-efad-4665-bf6b-ab876c777a24,C01210,work_sample,2025-10-09,66.6,1.66,1
a9fda33f-9e16-4c36-b0bd-01e30b395c14,C01211,work_sample,2025-02-18,54.93,0.493,0
770e66bc-f1ec-420f-8664-788681f3aa81,C01214,work_sample,2025-04-13,65.16,1.516,1
b9835d03-5477-46fb-927f-aaf5a3c2d5bf,C01216,work_sample,2025-01-05,43.7,-0.63,0
7ab79165-0e74-4605-b3ec-4f6cd1bd3bb3,C01220,work_sample,2025-01-10,56.6,0.66,1
39085ea4-25b4-44e3-b1be-d501d32ffb4a,C01221,work_sample,2025-09-21,53.95,0.395,0
393b9639-05e7-4d13-9475-c8791e8d3ddd,C01223,work_sample,2025-09-05,61.01,1.101,1
09c0ed73-bade-4225-885e-a69f56d21f2a,C01227,work_sample,2025-10-12,50.01,0.001,0
4e1c0ffa-0e3f-4be3-a244-d14805228819,C01229,work_sample,2025-03-22,69.59,1.959,1
1ff063b3-671f-4c48-b8d2-079bcaabbc2b,C01230,work_sample,2025-05-14,46.32,-0.368,0
9953941e-7c11-4c35-a88a-312f745a1e91,C01232,work_sample,2025-10-25,80.72,3.072,1
5caccbd7-0c5b-426b-923c-1fa3f9541125,C01235,work_sample,2025-07-30,54.87,0.487,0
c7ac13e0-23a7-49f6-b66c-369d29aafc26,C01237,work_sample,2025-06-09,52.41,0.241,0
33c08f3c-86b1-4ad5-ab5b-258232617c9e,C01239,work_sample,2025-05-01,45.17,-0.483,0
30cdbf06-240f-4d17-8496-e31cc3e4dd44,C01241,work_sample,2025-12-19,38.05,-1.195,0
c8b1f881-6065-41b1-9ab9-eb5d262727b0,C01243,work_sample,2025-11-13,57.39,0.739,1
f68b2e99-9408-42a9-b14d-9bfa817f762e,C01244,work_sample,2025-03-17,37.07,-1.293,0
85bb5b01-0169-4ac6-8642-7a13584c3c82,C01245,work_sample,2025-06-24,37.06,-1.294,0
4ef4848c-8dc7-417d-8a49-5909eccd0c31,C01246,work_sample,2025-05-01,58.42,0.842,1
37fdb476-9108-4635-b1e1-0ef071821227,C01247,work_sample,2025-04-10,61.9,1.19,1
c68bfa19-e33e-42f0-8cc1-4d7d39b6d789,C01248,work_sample,2025-03-24,51.17,0.117,0
c5238868-3cc3-4115-8530-6a06c47c4bae,C01249,work_sample,2025-12-21,35.06,-1.494,0
640ff5ba-b2b1-4934-93f4-f21b6845981e,C01250,work_sample,2025-02-19,67.89,1.789,1
fda35f53-df8b-42aa-9a8a-603c7ec93294,C01253,work_sample,2025-02-17,63.53,1.353,1
a723ced6-8b50-4801-b613-999612f615a7,C01255,work_sample,2025-02-09,41.33,-0.867,0
c03fd9c1-7b13-4bf7-803a-8239f1fa07ac,C01260,work_sample,2025-01-15,40.04,-0.996,0
afe0579e-6862-4acf-a33f-71cb26050e8f,C01265,work_sample,2025-03-10,57.27,0.727,1
83b81833-e285-4bce-91b1-4fa2cbd9b741,C01268,work_sample,2025-02-28,68.61,1.861,1
dcf15b4e-b127-416c-ba3d-a82ed12f1e6e,C01269,work_sample,2025-10-24,51.1,0.11,0
f419befd-e599-4b82-8602-af331b7a1074,C01272,work_sample,2025-09-17,55.24,0.524,1
da689de8-41ba-4df2-ac9a-79c9264437de,C01273,work_sample,2025-10-03,46.69,-0.331,0
005fa815-d638-4622-95ba-0315adb33c5a,C01276,work_sample,2025-11-09,60.88,1.088,1
7a8076bf-563f-48e6-bf22-5e6737bc259b,C01277,work_sample,2025-09-11,58.38,0.838,1
6e7d7470-6f7d-4c29-bfb5-627351a57c0b,C01278,work_sample,2025-07-29,54.77,0.477,0
1973935e-21fa-4d8f-8a86-8d6d474e1b4d,C01279,work_sample,2025-04-22,68.07,1.807,1
396739f1-7c6a-4b6c-a466-554feb355b0b,C01283,work_sample,2025-06-28,49.31,-0.069,0
b1b8fa83-9b0a-4c49-ab6b-ff5a6e4df534,C01289,work_sample,2025-08-04,65.93,1.593,1
07a2abc7-f411-458b-8441-5c817dfd1f33,C01290,work_sample,2025-10-23,74.24,2.424,1
41daf3b8-43e9-4517-bb75-416846c1c5e2,C01291,work_sample,2025-08-11,39.42,-1.058,0
ae8dc875-bbc5-4f49-b144-b8de184a4d80,C01294,work_sample,2025-08-06,50.83,0.083,0
1360201e-eaac-45c2-9bec-a0cad696e82d,C01296,work_sample,2025-01-18,62.09,1.209,1
7b022726-562a-4e43-a0f0-34e75ceddf68,C01297,work_sample,2025-09-29,60.08,1.008,1
a5857af4-45da-4aa6-8002-9b1fc2dc3585,C01302,work_sample,2025-12-27,54.66,0.466,0
27c068cb-c1a6-48df-afde-f9a607b94d17,C01303,work_sample,2025-02-14,68.86,1.886,1
46ad0dac-f88b-428f-b0d5-72ed80b3584c,C01304,work_sample,2025-04-07,69.54,1.954,1
3fbf350a-645e-48a3-9396-63ca2457be54,C01305,work_sample,2026-01-03,69.59,1.959,1
25971e93-46cf-4e0a-a3e8-44b0270cbb59,C01306,work_sample,2025-05-29,46.59,-0.341,0
5cf7fbcd-9e57-4f83-a1de-685817cb3d5c,C01307,work_sample,2025-06-16,43.6,-0.64,0
aafee260-d5e0-4550-9fd7-1114d8ea4468,C01312,work_sample,2025-11-11,38.42,-1.158,0
8d7ac63d-80cd-4919-804d-d81abb880abe,C01316,work_sample,2025-09-25,45.86,-0.414,0
f4465dd8-d5c1-4ef8-97f1-3e1e774e1f18,C01317,work_sample,2025-04-08,40.5,-0.95,0
18a6bef1-5fdf-4064-ba7b-abe1f824d669,C01318,work_sample,2025-08-19,45.3,-0.47,0
565fc6a0-b7e3-4e23-83e9-b65896b59f1b,C01320,work_sample,2025-08-25,53.44,0.344,0
c5a68f3b-0aa8-4562-8872-e64858a93901,C01321,work_sample,2025-05-04,62.75,1.275,1
107269eb-ab6c-450c-91b1-7e2da00b3340,C01322,work_sample,2025-11-29,69.78,1.978,1
9b4010dc-c9ab-4865-96fe-6188e1d28f44,C01323,work_sample,2025-03-26,49.47,-0.053,0
6c4948cf-ee8d-4a1f-9a30-c13054e28fc3,C01324,work_sample,2025-10-08,45.78,-0.422,0
063c3519-ad03-4385-afc4-34a3b5f634a9,C01326,work_sample,2025-09-06,55.72,0.572,1
f2e31b67-aba1-4fb4-827e-2238a3a3c0a7,C01329,work_sample,2025-03-22,36.33,-1.367,0
fb7d48e9-a184-49ba-a463-5e6682ef08b5,C01330,work_sample,2025-12-14,60.16,1.016,1
48553566-5070-4c36-92dc-f0e1f33ecad7,C01331,work_sample,2025-10-11,61.14,1.114,1
aedb1ac4-2f4f-4b26-a984-30c11d2b3873,C01334,work_sample,2025-02-04,61.57,1.157,1
046d6f5f-7929-4025-a539-1d30028827ea,C01336,work_sample,2025-07-25,78.71,2.871,1
3ebba024-276f-47c5-afec-f05afbd4c270,C01338,work_sample,2025-11-08,60.02,1.002,1
e4dd1d0c-d0a3-4eb4-b986-828059a63a27,C01339,work_sample,2025-07-04,77.01,2.701,1
33b17e79-c59f-403c-8dfa-3a29a379117b,C01341,work_sample,2025-07-19,57.42,0.742,1
5b33e84f-6c78-4385-a1b2-38f097559ed2,C01342,work_sample,2025-02-26,38.16,-1.184,0
cbfa0718-7cd7-40e3-b701-dc494ef8908d,C01343,work_sample,2025-03-03,61.1,1.11,1
b6d318a7-df06-47e4-a4e1-8c2cd9776107,C01345,work_sample,2025-10-03,87.67,3.767,1
71349a83-8dc5-4cad-b492-b62d5ca459d2,C01349,work_sample,2025-08-04,40.53,-0.947,0
04da00f7-f60a-4433-82be-087467eec906,C01351,work_sample,2025-06-18,49.03,-0.097,0
ab11aace-fbd8-4958-833a-4d7bbc539b0e,C01355,work_sample,2025-12-04,36.03,-1.397,0
fcaba622-502a-434e-b5b6-d3555b7ebee7,C01357,work_sample,2025-10-21,40.18,-0.982,0
cbfa6cf0-cb8f-4df0-963e-5971b4859edb,C01359,work_sample,2025-12-08,53.09,0.309,0
acd91b7b-a7a1-4c65-9b95-d2433b96aadf,C01360,work_sample,2025-12-31,81.7,3.17,1
a34fedd6-82e6-4a51-b607-6aa9ffd749e8,C01361,work_sample,2025-04-25,67.49,1.749,1
00e577c0-69f9-4053-996c-5faae69a462e,C01362,work_sample,2025-04-07,47.78,-0.222,0
f65edd67-9a6b-4877-af03-4260d4f324f0,C01363,work_sample,2025-08-14,63.64,1.364,1
9299879f-111b-492b-bde0-2ddc36b6c3a4,C01367,work_sample,2025-08-17,72.26,2.226,1
980a1c17-8243-40e9-984a-6223e49ebeab,C01369,work_sample,2025-09-21,62.35,1.235,1
79d58f9a-299b-457c-980d-6d0c6df8f799,C01370,work_sample,2025-01-09,62.12,1.212,1
3f8b5358-e9e7-479e-8f97-3dd73aceb4d8,C01371,work_sample,2025-01-20,48.59,-0.141,0
e85bc72e-1516-4806-8c8f-825096401679,C01372,work_sample,2025-03-20,30.88,-1.912,0
741ed1a5-0bf6-45e5-a585-9087fe449535,C01375,work_sample,2025-02-25,48.59,-0.141,0
8fa60752-3013-4730-9478-e8c874f20faa,C01378,work_sample,2025-07-15,57.41,0.741,1
fab54ac5-4b93-4ae3-a99d-d270445717cf,C01380,work_sample,2025-06-05,61.13,1.113,1
36ac3c0d-c2a2-4bb0-a137-f82a0f317cb1,C01382,work_sample,2025-04-23,58.59,0.859,1
18357b71-4008-4ba1-bf9d-6cbf5f26e394,C01383,work_sample,2025-08-20,67.97,1.797,1
b2768cfa-c3a6-4fe2-a79b-ed6c72091fba,C01384,work_sample,2025-11-19,51.38,0.138,0
d5e3c8c1-5e14-4080-a7cc-d2dd21a721c8,C01385,work_sample,2025-11-07,41.31,-0.869,0
f0385d60-8878-404e-9dc5-017de54521cb,C01390,work_sample,2025-01-29,43.15,-0.685,0
35647e87-e610-440e-aa4e-f0572488bf67,C01391,work_sample,2025-04-22,39.01,-1.099,0
9d204550-3435-438b-ae81-1793f24ad146,C01397,work_sample,2025-10-25,70.01,2.001,1
f9e56d00-3f22-47b8-8baf-53f8ae89fae1,C01399,work_sample,2025-03-03,57.12,0.712,1
33d53d5e-4be1-4ba2-91ca-254be1383243,C01400,work_sample,2025-01-27,73.97,2.397,1
6b9949b0-ca61-46cd-bc4b-98eeb3d656af,C01401,work_sample,2025-07-18,53.14,0.314,0
14535dcb-d1c4-4023-a21f-174e74f78ebe,C01402,work_sample,2025-08-14,38.34,-1.166,0
5c3cd518-9b9d-4ae8-a91b-e0cd828b892c,C01405,work_sample,2025-05-19,46.45,-0.355,0
ee74b81d-f1c4-43f6-999d-7e585fa32369,C01406,work_sample,2025-07-19,54.17,0.417,0
0125063a-6f4e-40f9-92ba-6e97412eb0ca,C01407,work_sample,2025-12-03,32.07,-1.793,0
eb879b58-303f-40d6-8507-94fcada4a7af,C01409,work_sample,2025-04-08,58.16,0.816,1
355cd7cf-a08c-4c66-bfe3-1e7a767befc2,C01411,work_sample,2025-11-09,42.57,-0.743,0
0b52ce5f-55c7-466f-91aa-4963a50735a7,C01413,work_sample,2025-12-25,45.23,-0.477,0
f152ba98-61b2-441d-9a68-a6ee9b8081c2,C01415,work_sample,2025-05-20,63.22,1.322,1
475d8725-8286-4872-9a06-a782b3c3d0ee,C01420,work_sample,2025-08-12,56.87,0.687,1
e538141d-2b6f-4002-b06b-b17f91b4beef,C01425,work_sample,2025-07-21,43.89,-0.611,0
ebefb439-4b28-4d60-a45d-2251dfd3a975,C01426,work_sample,2025-11-14,56.26,0.626,1
2bd56749-f003-4130-854d-f48685739fe8,C01427,work_sample,2025-12-04,51.36,0.136,0
c67dce31-ae43-467e-8353-cdcda89f0c44,C01428,work_sample,2025-11-08,70.08,2.008,1
969ed77d-aa06-4389-a913-a0f5b342c210,C01430,work_sample,2025-06-17,43.33,-0.667,0
47a532e1-1755-4fdd-9c7b-b428725900e1,C01434,work_sample,2025-06-27,44.58,-0.542,0
21c231fe-6c6b-4243-8db1-799a446eadcd,C01435,work_sample,2025-05-23,66.97,1.697,1
952526a6-ea12-48d3-845f-90f249bc8a30,C01436,work_sample,2025-08-05,59.66,0.966,1
5981100c-5d45-445d-80f8-6271bcb0da51,C01437,work_sample,2025-01-19,35.43,-1.457,0
967721e2-a617-47c9-902f-8fc7f5f63b0a,C01441,work_sample,2025-07-01,54.91,0.491,0
0d67483c-e32a-4ef0-87c8-c2d64c7d025e,C01443,work_sample,2025-12-20,67.58,1.758,1
0c6f1898-54e6-4e95-bffa-9532bb129992,C01447,work_sample,2025-10-11,47.95,-0.205,0
10d04fe6-fbd1-450c-bcb4-6963c80d9c9b,C01448,work_sample,2025-09-27,65.9,1.59,1
c2255723-0d68-4c6f-96c2-0fcccd4b6c65,C01450,work_sample,2025-03-20,43.44,-0.656,0
0730598d-560a-48b7-9491-13ebbd60e454,C01451,work_sample,2025-01-22,44.78,-0.522,0
b0dd5f2e-1538-4c5e-967b-bd8661ae03bb,C01453,work_sample,2025-08-20,54.16,0.416,0
0a274153-e1fc-43ce-ac8c-5053b1d25173,C01459,work_sample,2025-12-27,73.5,2.35,1
7ee578c4-6ad6-4bd5-8cfd-01b506a335b9,C01462,work_sample,2025-10-04,60.93,1.093,1
bf19e414-c413-4037-a192-9ed3ee7aedae,C01465,work_sample,2025-08-14,62.22,1.222,1
99e8cba3-8727-4243-9455-927153e7bdf7,C01470,work_sample,2025-12-07,37.9,-1.21,0
5ce45107-f9ca-4aec-9eec-947352a167e0,C01474,work_sample,2025-05-07,42.89,-0.711,0
87da3293-5d33-4316-aeac-7584eb983f8e,C01476,work_sample,2025-07-12,32.36,-1.764,0
d64ba65e-373e-4b1c-ba2d-ecb6e3e30f42,C01478,work_sample,2025-07-14,57.3,0.73,1
ee469608-8ed7-4dc3-86d6-c761a7d37f3b,C01480,work_sample,2025-07-03,29.1,-2.09,0
08059ba0-e935-4ef0-a716-bc089d826d4e,C01481,work_sample,2025-12-12,44.59,-0.541,0
de2f845a-8a6c-473a-a004-7d292c4fe2b6,C01484,work_sample,2025-08-29,42.27,-0.773,0
8169e481-e63b-44dd-aca9-4fcbf9d318ad,C01487,work_sample,2026-01-07,43.67,-0.633,0
5fc4d90b-8179-4b92-b1f4-6c828b7c7f21,C01488,work_sample,2025-05-08,49.89,-0.011,0
b2b0ea9c-38c3-4e00-9360-55721730bbbe,C01489,work_sample,2025-01-31,54.86,0.486,0
e969558e-af93-4987-a990-fdc0e496f6f8,C01492,work_sample,2025-10-11,51.04,0.104,0
50bf360a-7dcb-4d47-8b68-84c9cb10a72c,C01494,work_sample,2025-04-20,66.44,1.644,1
8172323f-88ee-4cae-abf4-42e5096073a6,C01497,work_sample,2025-02-19,64.63,1.463,1
a60ad3fc-b63a-4044-b7c3-7ca2eba12551,C01499,work_sample,2025-06-04,35.09,-1.491,0
3c9e83a0-b56c-47a4-969c-e806a6c85bf9,C01501,work_sample,2025-04-28,48.99,-0.101,0
c5b9798b-ebe8-4847-8fe5-5528670eeafc,C01503,work_sample,2025-05-18,53.01,0.301,0
2ea99932-f065-4923-870c-837d61cef7a5,C01504,work_sample,2025-07-09,50.97,0.097,0
f817effa-0fe7-457a-bc40-bf95c699f597,C01508,work_sample,2025-02-28,40.36,-0.964,0
0d44ab4f-f37f-41f9-afc2-a13ac2b25415,C01511,work_sample,2025-12-13,66.07,1.607,1
857d6305-4b5e-46c0-84ee-2beac765b9d9,C01516,work_sample,2025-07-05,50.72,0.072,0
5dbf18b8-d0bd-4c1f-968f-928f54481fa3,C01520,work_sample,2025-12-05,66.37,1.637,1
43735204-9a2d-49cb-8521-27ac7748fe3c,C01521,work_sample,2025-11-13,70.56,2.056,1
644dafd8-83ff-4734-8c3e-67285d59c433,C01524,work_sample,2025-04-20,47.21,-0.279,0
37ed7907-2b64-4403-9e4e-21cbb449c0cd,C01526,work_sample,2025-05-26,53.39,0.339,0
89e1ea64-8679-41ec-b592-eab7dfb1dec1,C01527,work_sample,2025-06-17,54.39,0.439,0
c9a4e1c5-1137-450c-97db-ca255e0f5894,C01529,work_sample,2025-10-09,77.11,2.711,1
fd86262a-711d-4e90-a675-4ae55f4937cd,C01530,work_sample,2025-11-26,56.98,0.698,1
40242cc7-bd1b-42a6-9bad-4432a9917bc1,C01535,work_sample,2026-01-06,73.16,2.316,1
4834d939-3a76-4896-8a65-29b0586140d2,C01536,work_sample,2025-09-18,55.53,0.553,1
4f9205ba-930a-451f-a330-fcb1ae727b0a,C01541,work_sample,2025-10-28,59.2,0.92,1
dea9694c-0247-4c32-ab13-6242ee5b0ccf,C01545,work_sample,2025-03-28,44.9,-0.51,0
6ed0b3ba-f04f-42c5-a90f-c05a37e00a6b,C01546,work_sample,2025-08-04,57.35,0.735,1
fef8b337-0d7f-4cfd-ba5e-25df5ccafe8d,C01547,work_sample,2025-08-05,37.98,-1.202,0
ae266b1c-95dc-4995-a6b2-3bad5567d2f2,C01551,work_sample,2025-11-07,23.17,-2.683,0
b45b0af5-8082-4099-91a0-bb922c7e504c,C01552,work_sample,2025-06-27,59.7,0.97,1
b1e7dab4-e03c-4f44-be1d-9f1f53c0835d,C01554,work_sample,2025-09-01,62.36,1.236,1
0290be11-c9ee-44d9-8ddd-b0f0cbabe43b,C01556,work_sample,2025-12-28,42.34,-0.766,0
4bd89475-0b64-4ffb-b053-a1de890ca622,C01557,work_sample,2025-02-02,43.09,-0.691,0
4698ec80-9580-4620-b21c-7ec286023d5f,C01558,work_sample,2025-07-20,67.92,1.792,1
bfa644df-9f03-4f16-8af0-f00805b822eb,C01562,work_sample,2025-11-24,52.38,0.238,0
3ca1e8e6-f2b1-44d8-a3d1-0e0ef8ad3dfc,C01565,work_sample,2025-12-07,66.62,1.662,1
c289f312-209a-44b2-a502-7d8ce4c674f8,C01567,work_sample,2025-12-30,50.28,0.028,0
59176538-0c42-464d-ae5e-f18b3ee204e2,C01571,work_sample,2025-07-15,54.9,0.49,0
7812b70f-9c92-458d-828b-4f0caa0f043f,C01574,work_sample,2025-10-02,70.55,2.055,1
d452d539-c1ef-40a1-9c22-b20e803eaada,C01575,work_sample,2025-02-28,58.35,0.835,1
372395b9-0d54-42a4-8667-60aa4cf22f71,C01578,work_sample,2025-06-02,59.23,0.923,1
c7ef49c1-21c4-4b63-b358-eeeb43bbc0ff,C01579,work_sample,2025-11-08,53.0,0.3,0
23449a4b-4041-4d37-8929-46d594b3c184,C01580,work_sample,2025-11-10,52.48,0.248,0
0aea91e6-413c-49d5-8092-014e1223b1c9,C01581,work_sample,2025-06-21,42.03,-0.797,0
b94fefca-bdb7-4b53-8d77-721497b0bce6,C01583,work_sample,2025-03-03,46.75,-0.325,0
f296f1a4-0c88-4bea-a5a0-46847bcbed61,C01584,work_sample,2025-04-10,71.85,2.185,1
fa34a1e4-55d4-470a-a248-d9c74330aa24,C01586,work_sample,2025-12-20,70.05,2.005,1
2c612a58-3d0b-4997-bff0-a85d2e8b5999,C01587,work_sample,2025-10-02,41.58,-0.842,0
5837c8af-d101-48b2-8d2d-c2f9ef896a60,C01589,work_sample,2025-08-28,65.2,1.52,1
b352216f-a650-4135-ab0f-b0d04c9a6395,C01590,work_sample,2025-06-15,39.04,-1.096,0
11c9c903-3466-49ef-ab6a-cc769698bac0,C01591,work_sample,2026-01-06,46.78,-0.322,0
8136e969-20e9-4526-853c-ce7a5c062d85,C01595,work_sample,2025-11-27,59.05,0.905,1
d30bc877-f7fd-4ea8-bdb8-8ba38c43baf0,C01596,work_sample,2025-08-22,58.63,0.863,1
282ae3b5-91bc-485b-9d58-f0ea7a8ee062,C01602,work_sample,2025-02-21,40.43,-0.957,0
043d0997-ae8a-44eb-88a0-f0ca47f260f5,C01604,work_sample,2025-08-27,58.43,0.843,1
13ff09dd-baaf-4df7-ae5d-750d51ac0040,C01605,work_sample,2025-03-13,42.12,-0.788,0
10c39a37-a80d-4429-87ec-9d2c91fdd773,C01611,work_sample,2025-04-16,40.72,-0.928,0
ea844091-b3f7-4e3c-8f16-7fa19bd5688b,C01615,work_sample,2025-08-21,71.97,2.197,1
65f8999f-8718-4af0-99a5-53067fa89d02,C01616,work_sample,2026-01-08,50.71,0.071,0
81b23d40-97fd-46cc-9c0f-2d44e1756ff1,C01618,work_sample,2025-01-27,59.66,0.966,1
d5aa386f-a730-4dd3-851c-75ec411ed499,C01619,work_sample,2025-04-02,59.3,0.93,1
e2e748f1-b530-4aee-978f-e27f997d2aaa,C01620,work_sample,2025-05-19,50.41,0.041,0
b4a059c1-2890-4fcf-aaa7-5986e0a87eb9,C01621,work_sample,2025-09-16,72.0,2.2,1
e49eab4f-b891-41c2-b754-0c9d24f404da,C01623,work_sample,2025-04-16,40.48,-0.952,0
60c1475b-8126-43d2-acd2-17da7dcc18f0,C01625,work_sample,2025-11-11,51.09,0.109,0
b98629f7-f9a6-4034-8239-c713501a9acb,C01627,work_sample,2025-09-11,78.59,2.859,1
37286aef-6396-4e24-afc4-884f497aab61,C01629,work_sample,2025-05-19,59.85,0.985,1
460433e8-5642-4685-8eb1-68b049e767fa,C01634,work_sample,2025-10-23,65.31,1.531,1
653c2604-4c9f-4510-a6d5-42010bf2b01e,C01638,work_sample,2025-03-22,56.57,0.657,1
6019c2c3-f60d-49e9-89b9-7f9a075405f8,C01639,work_sample,2025-12-26,51.95,0.195,0
3a8b2d61-aa07-48fd-b7e9-5222dec0ef98,C01642,work_sample,2025-08-19,43.79,-0.621,0
15da4d43-6d2f-47df-a4dc-1350951faec7,C01645,work_sample,2025-01-30,40.3,-0.97,0
e0ddbb50-b0f6-458e-a347-1c1b74f14d0c,C01650,work_sample,2025-06-08,45.94,-0.406,0
9a5fb182-a888-4a75-9b8d-5b2ad411cdd5,C01651,work_sample,2025-10-25,47.96,-0.204,0
06df4771-16a0-409b-b3f1-6712f632df3e,C01652,work_sample,2025-12-16,66.27,1.627,1
750f0343-65a1-4bda-8a01-3845c3f38dd3,C01656,work_sample,2025-09-07,37.28,-1.272,0
33133fdd-b44e-4249-ad2a-b7c51a40f3cb,C01659,work_sample,2025-04-13,72.36,2.236,1
f9b68a2b-872a-4314-bbbe-f0f3ffef1e11,C01660,work_sample,2025-07-27,49.73,-0.027,0
e4bdabc7-d81b-4c21-a41c-541a9cd0b4eb,C01661,work_sample,2025-07-19,43.17,-0.683,0
9cab5c65-2eb1-4813-8ade-10aa0686fb50,C01664,work_sample,2025-07-16,47.88,-0.212,0
e3ec7eaf-c502-446f-bbec-ccd0c88e6050,C01666,work_sample,2025-12-27,56.39,0.639,1
e850c942-a27c-4a3c-806b-c659cfa242de,C01668,work_sample,2025-07-26,44.93,-0.507,0
37df48db-f808-4e4c-af8e-953ab1cf07a5,C01669,work_sample,2025-01-29,55.72,0.572,1
4e25c408-19af-4e8f-a833-6b0dfc124d07,C01671,work_sample,2025-11-21,39.5,-1.05,0
28531034-5d81-42cd-8aea-5cf5a6f36a2b,C01675,work_sample,2025-02-11,68.9,1.89,1
8038d787-509f-419e-afc6-3347c24292dd,C01676,work_sample,2025-11-17,64.16,1.416,1
9980c944-e0a3-478a-b63a-4664199bb355,C01679,work_sample,2025-04-12,33.45,-1.655,0
9668b964-30c7-4817-ab05-b0f8d9b482ef,C01681,work_sample,2025-09-16,63.81,1.381,1
110f0898-341a-4be5-b4fd-8c32b8ce9e44,C01682,work_sample,2025-11-17,42.45,-0.755,0
2559fcea-625c-4895-a043-379d4a32f929,C01685,work_sample,2025-07-01,68.18,1.818,1
bfe21258-6b13-46ac-9c31-52ef07931039,C01687,work_sample,2025-08-27,44.99,-0.501,0
6f74cd6d-56ee-4583-8bd1-8004dba57e2b,C01691,work_sample,2025-02-20,51.87,0.187,0
76bb3cd8-56e7-40f4-bca2-96bea25b5b0c,C01692,work_sample,2025-10-22,54.28,0.428,0
5a9e6619-db2c-4179-bb30-b93bd9c6a6d4,C01694,work_sample,2025-07-30,59.03,0.903,1
7482b4f9-bba3-4320-8c78-8ab5823cba7d,C01696,work_sample,2025-02-21,56.68,0.668,1
44b58aa4-c723-47b4-9bb5-e57d75d48db0,C01702,work_sample,2025-09-17,38.86,-1.114,0
b39e4af2-fd08-4493-89a7-fab708255aa0,C01703,work_sample,2025-03-04,23.43,-2.657,0
73642786-c92c-4140-8422-d205c8ce8857,C01704,work_sample,2025-09-07,58.24,0.824,1
70b2da41-97c5-41df-bc2b-12e16af72422,C01706,work_sample,2025-02-27,63.0,1.3,1
c04227e3-00ed-4250-8dbd-a43f1c714e37,C01708,work_sample,2025-07-27,56.27,0.627,1
f7708a5d-2abd-4219-9da2-eb3300297ce3,C01709,work_sample,2025-06-27,47.04,-0.296,0
bf050bde-1e7a-4479-8168-6304ea233f43,C01711,work_sample,2026-01-02,54.44,0.444,0
33e2c95d-ba98-42f8-8128-94855397cd87,C01712,work_sample,2025-04-17,69.92,1.992,1
4fa678f1-1cb8-4b65-8f49-bcc28078c59a,C01713,work_sample,2025-10-08,43.12,-0.688,0
6d855985-9439-40ee-bf0a-c9b0eb7d7656,C01714,work_sample,2025-11-01,49.79,-0.021,0
7213fc3f-5ece-406f-a5a6-34806f6b8e06,C01715,work_sample,2025-12-18,40.59,-0.941,0
d4fb4c24-000e-4726-8497-77e8fb2590d8,C01716,work_sample,2025-01-10,53.4,0.34,0
64a3f12a-5f5e-4b91-8c57-17b1c3f127ba,C01717,work_sample,2025-04-27,57.58,0.758,1
675681b6-b02d-446f-aeff-704c3063b494,C01718,work_sample,2025-09-30,63.36,1.336,1
733e8c43-2026-40c6-aef2-dd4452f29957,C01719,work_sample,2025-11-25,60.96,1.096,1
4ab477de-fad5-45fd-8318-c7eae919308c,C01720,work_sample,2025-01-10,52.29,0.229,0
5ee275ca-8583-4225-a145-3bf95c10fc1b,C01721,work_sample,2025-03-05,56.02,0.602,1
fefe6e45-2b74-4f71-9284-8f4ad0e74352,C01722,work_sample,2025-06-04,47.44,-0.256,0
1e6551f8-7cc7-4c6a-b698-948c82088fa3,C01725,work_sample,2025-03-05,66.96,1.696,1
c1c20d56-1484-47d6-920e-e1bba916982a,C01726,work_sample,2025-10-10,38.62,-1.138,0
c3807c2b-c809-4b2d-ac34-532f15d6bcc4,C01727,work_sample,2025-09-25,53.82,0.382,0
4827c2a6-b664-4010-8a48-097ca7c03ef4,C01729,work_sample,2025-07-31,52.58,0.258,0
648cf325-e107-44c9-ba0b-a11fedd0dc92,C01730,work_sample,2025-10-04,39.43,-1.057,0
